2025-11-04 14:03:55,481 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:55.474962 | O:16531.96 H:16534.91 L:16529.01 C:16532.24 V:1048.0
2025-11-04 14:03:58,026 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:58.022252 | O:16515.72 H:16517.65 L:16513.80 C:16516.13 V:1301.0
2025-11-04 14:04:00,563 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:00.556764 | O:16515.51 H:16518.51 L:16512.52 C:16515.64 V:1264.0
2025-11-04 14:04:03,091 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:03.085832 | O:16502.36 H:16506.22 L:16498.50 C:16502.13 V:1028.0
2025-11-04 14:04:05,608 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:05.603111 | O:16504.77 H:16505.10 L:16504.44 C:16504.51 V:1740.0
2025-11-04 14:04:08,155 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:08.149337 | O:16492.46 H:16497.57 L:16487.36 C:16490.61 V:1029.0
2025-11-04 14:04:10,700 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:10.694362 | O:16512.80 H:16514.27 L:16511.33 C:16513.18 V:1915.0
2025-11-04 14:04:13,233 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:13.227458 | O:16511.62 H:16520.47 L:16502.78 C:16509.45 V:557.0
2025-11-04 14:04:15,787 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:15.777670 | O:16518.55 H:16522.05 L:16515.06 C:16516.57 V:1582.0
2025-11-04 14:04:18,331 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:18.327886 | O:16515.46 H:16516.72 L:16514.20 C:16516.45 V:1496.0
2025-11-04 14:04:20,876 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:20.869458 | O:16525.93 H:16532.48 L:16519.38 C:16523.50 V:997.0
2025-11-04 14:04:23,432 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:23.428783 | O:16525.07 H:16525.24 L:16524.90 C:16524.95 V:1734.0
2025-11-04 14:04:25,982 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:25.975900 | O:16526.76 H:16529.20 L:16524.32 C:16528.24 V:1261.0
2025-11-04 14:04:28,536 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:28.529860 | O:16550.78 H:16558.42 L:16543.14 C:16547.82 V:700.0
2025-11-04 14:04:31,142 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:31.134521 | O:16544.29 H:16547.08 L:16541.50 C:16545.22 V:618.0
2025-11-04 14:04:33,683 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:33.678854 | O:16545.73 H:16548.85 L:16542.62 C:16545.37 V:1404.0
2025-11-04 14:04:36,263 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:36.257744 | O:16547.73 H:16548.20 L:16547.26 C:16547.82 V:1602.0
2025-11-04 14:04:38,803 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:38.796629 | O:16551.67 H:16560.23 L:16543.11 C:16554.94 V:1794.0
2025-11-04 14:04:41,361 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:41.351691 | O:16546.07 H:16547.77 L:16544.37 C:16544.38 V:1254.0
2025-11-04 14:04:43,921 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:43.915339 | O:16547.21 H:16547.65 L:16546.76 C:16547.42 V:640.0
2025-11-04 14:04:46,466 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:46.459909 | O:16567.75 H:16570.38 L:16565.13 C:16565.18 V:703.0
2025-11-04 14:04:49,014 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:49.008142 | O:16575.22 H:16583.56 L:16566.88 C:16575.09 V:1165.0
2025-11-04 14:04:51,560 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:51.554330 | O:16565.28 H:16569.14 L:16561.41 C:16567.09 V:1123.0
2025-11-04 14:04:54,117 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:54.102104 | O:16570.91 H:16573.92 L:16567.90 C:16573.17 V:1684.0
2025-11-04 14:04:56,670 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:56.664372 | O:16569.76 H:16572.34 L:16567.17 C:16569.88 V:648.0
2025-11-04 14:04:59,216 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:04:59.211027 | O:16574.12 H:16578.25 L:16569.99 C:16572.72 V:1295.0
2025-11-04 14:05:01,766 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:01.759705 | O:16568.98 H:16570.30 L:16567.67 C:16568.62 V:1913.0
2025-11-04 14:05:04,312 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:04.306967 | O:16560.21 H:16561.26 L:16559.16 C:16560.23 V:1269.0
2025-11-04 14:05:08,859 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:08.853965 | O:16514.38 H:16516.55 L:16484.11 C:16494.71 V:1094.0
2025-11-04 14:05:11,397 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:11.393717 | O:16484.45 H:16518.05 L:16481.19 C:16518.95 V:1199.0
2025-11-04 14:05:13,937 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:13.932323 | O:16496.21 H:16518.91 L:16484.89 C:16494.17 V:903.0
2025-11-04 14:05:16,481 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:16.476955 | O:16504.84 H:16515.16 L:16481.64 C:16489.48 V:904.0
2025-11-04 14:05:19,020 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:19.015485 | O:16492.34 H:16517.59 L:16480.62 C:16498.40 V:1021.0
2025-11-04 14:05:21,573 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:21.570259 | O:16498.83 H:16518.01 L:16480.47 C:16500.55 V:1195.0
2025-11-04 14:05:24,124 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:24.119085 | O:16482.47 H:16516.18 L:16482.05 C:16486.03 V:1172.0
2025-11-04 14:05:26,670 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:26.666056 | O:16485.76 H:16519.70 L:16482.31 C:16490.00 V:958.0
2025-11-04 14:05:29,217 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:29.212858 | O:16483.32 H:16516.42 L:16483.28 C:16492.28 V:911.0
2025-11-04 14:05:31,765 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:31.759360 | O:16490.42 H:16516.42 L:16480.98 C:16511.62 V:811.0
2025-11-04 14:05:34,300 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:34.295313 | O:16507.10 H:16516.14 L:16481.05 C:16511.11 V:1082.0
2025-11-04 14:05:36,844 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:36.838207 | O:16482.87 H:16519.19 L:16480.49 C:16504.95 V:1083.0
2025-11-04 14:05:39,389 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:39.384378 | O:16515.31 H:16515.34 L:16484.38 C:16514.03 V:824.0
2025-11-04 14:05:41,921 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:41.916788 | O:16482.37 H:16516.58 L:16482.37 C:16480.02 V:1155.0
2025-11-04 14:05:44,454 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:44.447204 | O:16489.93 H:16515.11 L:16481.93 C:16495.99 V:1162.0
2025-11-04 14:05:47,006 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:47.000229 | O:16520.00 H:16530.00 L:16517.00 C:16527.00 V:1953.0
2025-11-04 14:05:49,546 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:49.540307 | O:16525.00 H:16535.00 L:16522.00 C:16532.00 V:1731.0
2025-11-04 14:05:52,078 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:05:52.072352 | O:16530.00 H:16540.00 L:16527.00 C:16537.00 V:2465.0
